scene_token,candidate_slot,horizon_s,track_token,object_type,endpoint_change_m,speed_change_mps,braking_response,headway_distance_change_m,replay_speed_mps,reactive_speed_mps
0a12dd6d111f5356,8,4.0,b6ac6ac48730503d,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0a12dd6d111f5356,8,4.0,b90516e965a852e4,TrackedObjectType.PEDESTRIAN,0.0,0.0,False,0.0,0.09089183724624304,0.09089183724624304
0a12dd6d111f5356,8,4.0,ba233ff72799579f,TrackedObjectType.VEHICLE,5.737811771374667,1.663429743205455,False,5.048376645072302,0.0,1.663429743205455
0a12dd6d111f5356,8,4.0,bcd1d213f1005f70,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0a12dd6d111f5356,8,4.0,c84d1b334eae56bb,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0a12dd6d111f5356,8,4.0,c9dae22c58be579e,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0a12dd6d111f5356,8,4.0,cb7e481ea16b5728,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0a12dd6d111f5356,8,4.0,d062d2df9bc45ff7,TrackedObjectType.PEDESTRIAN,0.0,0.0,False,0.0,0.02135146436194262,0.02135146436194262
0a12dd6d111f5356,8,4.0,d45b03b3d55f5e8d,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0a12dd6d111f5356,8,4.0,d5ef756500815cbc,TrackedObjectType.PEDESTRIAN,0.0,0.0,False,0.0,1.0781822788644502,1.0781822788644502
0a12dd6d111f5356,8,4.0,d723596710a7525a,TrackedObjectType.VEHICLE,0.9281325478851605,-0.33333522447989494,True,0.8958769669568056,0.41858178393001705,0.08524655945012212
0a12dd6d111f5356,8,4.0,da4ccc08bd515309,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0a12dd6d111f5356,8,4.0,de4d448425c5579e,TrackedObjectType.VEHICLE,11.887234822764096,-4.6032445861275155,True,-11.757419509354975,4.611719334607826,0.008474748480310287
0a12dd6d111f5356,8,4.0,e5d666dbbb585b91,TrackedObjectType.VEHICLE,8.922037595607039,-6.358730097128842,True,-8.882627740336787,6.358730097128842,0.0
0a12dd6d111f5356,8,4.0,e711391fde2d5ae8,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0a12dd6d111f5356,8,4.0,e8010686bec65578,TrackedObjectType.PEDESTRIAN,0.0,0.0,False,0.0,0.9783690404889098,0.9783690404889098
0a12dd6d111f5356,8,4.0,e9e98a2abd455078,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0a12dd6d111f5356,8,4.0,eb80941ac5e25c4e,TrackedObjectType.PEDESTRIAN,0.0,0.0,False,0.0,0.06505434938386759,0.06505434938386759
0a12dd6d111f5356,8,4.0,ed90dbc90f2a58af,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0a12dd6d111f5356,8,4.0,f0fb807ed4125014,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0a12dd6d111f5356,8,4.0,f5dad06703af5b9c,TrackedObjectType.VEHICLE,37.19173236912898,-5.2098171488269385,True,-11.085714554833384,11.53384643666229,6.324029287835352
0a12dd6d111f5356,8,4.0,fb61a9b343415622,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0a12dd6d111f5356,8,4.0,fdc6b0f3c3665617,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0a12dd6d111f5356,8,4.0,fe456cf3e3995ab7,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0b185277a5a758e0,0,1.0,147e7c4f17a2507c,TrackedObjectType.TRAFFIC_CONE,0.0,0.0,False,0.0,0.0,0.0
0b185277a5a758e0,0,1.0,57a347cb353c500f,TrackedObjectType.VEHICLE,0.1017038737740768,0.0,False,-0.06959693338781392,0.0,0.0
0b185277a5a758e0,0,1.0,596057cd6353585b,TrackedObjectType.VEHICLE,0.1417504712778005,0.0,False,0.14172865278426627,0.0,0.0
0b185277a5a758e0,0,1.0,5fb9c9ebf823542c,TrackedObjectType.VEHICLE,0.14267215488771015,0.0,False,0.1294170415591651,0.0,0.0
0b185277a5a758e0,0,1.0,7b4611593c7f5ca1,TrackedObjectType.VEHICLE,0.13155166331796903,0.0,False,0.1289456007129317,0.0,0.0
0b185277a5a758e0,0,1.0,7cf89f20da4e5c24,TrackedObjectType.VEHICLE,0.17352531724789474,0.0,False,0.17062188887570073,0.0,0.0
0b185277a5a758e0,0,1.0,82d6968d9a025fcb,TrackedObjectType.VEHICLE,0.09365402914947955,0.0,False,-0.006926894615688184,0.0,0.0
0b185277a5a758e0,0,1.0,9d50b758b0a057ae,TrackedObjectType.VEHICLE,0.07060337685070528,0.0,False,0.06421323195083772,0.0,0.0
0b185277a5a758e0,0,1.0,c225837a4c6354f7,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0b185277a5a758e0,0,1.0,c5d1a0aeede65f74,TrackedObjectType.VEHICLE,0.17421866653272164,0.0,False,0.1734139470470737,0.0,0.0
0b185277a5a758e0,0,1.0,e9a877e5ecca509d,TrackedObjectType.VEHICLE,0.02410128308526385,0.0,False,0.020177833685949054,0.0,0.0
0b185277a5a758e0,0,1.0,f1764b75debf5b90,TrackedObjectType.VEHICLE,0.06659661457062273,0.0,False,0.06379376440646922,0.0,0.0
0b185277a5a758e0,0,1.0,f2ea596a09fe52a1,TrackedObjectType.VEHICLE,0.05399357540593171,0.0,False,-0.052002094324478776,0.0,0.0
0b185277a5a758e0,0,1.0,f33388beed0c5557,TrackedObjectType.VEHICLE,0.0610668346741841,0.0,False,0.05044691531048784,0.0,0.0
0b185277a5a758e0,0,1.0,f432ea6c94ea5140,TrackedObjectType.VEHICLE,0.07238791262288488,0.0,False,0.03683435946522451,0.0,0.0
0b185277a5a758e0,0,2.0,147e7c4f17a2507c,TrackedObjectType.TRAFFIC_CONE,0.0,0.0,False,0.0,0.0,0.0
0b185277a5a758e0,0,2.0,57a347cb353c500f,TrackedObjectType.VEHICLE,0.19514416199049295,0.0,False,-0.15412345691394336,0.0,0.0
0b185277a5a758e0,0,2.0,596057cd6353585b,TrackedObjectType.VEHICLE,0.1958789121046634,0.0,False,0.1850084405227932,0.0,0.0
0b185277a5a758e0,0,2.0,5fb9c9ebf823542c,TrackedObjectType.VEHICLE,0.24527673530182814,0.0,False,0.217094783218311,0.0,0.0
0b185277a5a758e0,0,2.0,7b4611593c7f5ca1,TrackedObjectType.VEHICLE,0.15335664760149714,0.0,False,0.1533079453923989,0.0,0.0
0b185277a5a758e0,0,2.0,7cf89f20da4e5c24,TrackedObjectType.VEHICLE,0.37788738236854863,0.0,False,0.37594434394553744,0.0,0.0
0b185277a5a758e0,0,2.0,9d50b758b0a057ae,TrackedObjectType.VEHICLE,0.28324358561553487,0.0,False,0.2770028251421408,0.0,0.0
0b185277a5a758e0,0,2.0,9e1617ffc1c35b4d,TrackedObjectType.TRAFFIC_CONE,0.0,0.0,False,0.0,0.0,0.0
0b185277a5a758e0,0,2.0,c225837a4c6354f7,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0b185277a5a758e0,0,2.0,c5d1a0aeede65f74,TrackedObjectType.VEHICLE,0.29297740325166366,0.0,False,0.28471755511385766,0.0,0.0
0b185277a5a758e0,0,2.0,e9a877e5ecca509d,TrackedObjectType.VEHICLE,0.2241714728048069,0.0,False,0.21453986510720569,0.0,0.0
0b185277a5a758e0,0,2.0,f1764b75debf5b90,TrackedObjectType.VEHICLE,0.12830827828426386,0.0,False,0.12136020855092511,0.0,0.0
0b185277a5a758e0,0,2.0,f33388beed0c5557,TrackedObjectType.VEHICLE,0.15826000359713294,0.0,False,0.14961918116157769,0.0,0.0
0b185277a5a758e0,0,2.0,f432ea6c94ea5140,TrackedObjectType.VEHICLE,0.17592730289814315,0.0,False,0.11139936495058222,0.0,0.0
0b185277a5a758e0,0,4.0,57a347cb353c500f,TrackedObjectType.VEHICLE,0.08875536000811639,0.0,False,-0.042282373834623854,0.0,0.0
0b185277a5a758e0,0,4.0,596057cd6353585b,TrackedObjectType.VEHICLE,0.24927318907682025,0.0,False,0.21213033968833628,0.0,0.0
0b185277a5a758e0,0,4.0,5fb9c9ebf823542c,TrackedObjectType.VEHICLE,0.32892240243284565,0.0,False,0.29372537819622657,0.0,0.0
0b185277a5a758e0,0,4.0,7b4611593c7f5ca1,TrackedObjectType.VEHICLE,0.2620318647632425,0.0,False,0.23577084816588467,0.0,0.0
0b185277a5a758e0,0,4.0,7cf89f20da4e5c24,TrackedObjectType.VEHICLE,0.31505697962251666,0.0,False,0.293279531884969,0.0,0.0
0b185277a5a758e0,0,4.0,9d50b758b0a057ae,TrackedObjectType.VEHICLE,0.37563298525088773,0.0,False,0.373166396181567,0.0,0.0
0b185277a5a758e0,0,4.0,c225837a4c6354f7,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0b185277a5a758e0,0,4.0,c5d1a0aeede65f74,TrackedObjectType.VEHICLE,0.4042906725520058,0.0,False,0.324705039322815,0.0,0.0
0b185277a5a758e0,0,4.0,e9a877e5ecca509d,TrackedObjectType.VEHICLE,0.33044069830653944,0.0,False,0.32082941422277855,0.0,0.0
0b185277a5a758e0,0,4.0,f1764b75debf5b90,TrackedObjectType.VEHICLE,0.2799201123722452,0.0,False,0.2697839659370871,0.0,0.0
0b185277a5a758e0,0,4.0,f33388beed0c5557,TrackedObjectType.VEHICLE,0.27691535280516427,0.0,False,0.27463848605286145,0.0,0.0
0b185277a5a758e0,0,4.0,f432ea6c94ea5140,TrackedObjectType.VEHICLE,0.36772821643757364,0.0,False,0.303780100620866,0.0,0.0
0b185277a5a758e0,1,1.0,147e7c4f17a2507c,TrackedObjectType.TRAFFIC_CONE,0.0,0.0,False,0.0,0.0,0.0
0b185277a5a758e0,1,1.0,57a347cb353c500f,TrackedObjectType.VEHICLE,0.1017038737740768,0.0,False,-0.06959693338781392,0.0,0.0
0b185277a5a758e0,1,1.0,596057cd6353585b,TrackedObjectType.VEHICLE,0.1417504712778005,0.0,False,0.14172865278426627,0.0,0.0
0b185277a5a758e0,1,1.0,5fb9c9ebf823542c,TrackedObjectType.VEHICLE,0.14267215488771015,0.0,False,0.1294170415591651,0.0,0.0
0b185277a5a758e0,1,1.0,7b4611593c7f5ca1,TrackedObjectType.VEHICLE,0.13155166331796903,0.0,False,0.1289456007129317,0.0,0.0
0b185277a5a758e0,1,1.0,7cf89f20da4e5c24,TrackedObjectType.VEHICLE,0.17352531724789474,0.0,False,0.17062188887570073,0.0,0.0
0b185277a5a758e0,1,1.0,82d6968d9a025fcb,TrackedObjectType.VEHICLE,0.09365402914947955,0.0,False,-0.006926894615688184,0.0,0.0
0b185277a5a758e0,1,1.0,9d50b758b0a057ae,TrackedObjectType.VEHICLE,0.07060337685070528,0.0,False,0.06421323195083772,0.0,0.0
0b185277a5a758e0,1,1.0,c225837a4c6354f7,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0b185277a5a758e0,1,1.0,c5d1a0aeede65f74,TrackedObjectType.VEHICLE,0.17421866653272164,0.0,False,0.1734139470470737,0.0,0.0
0b185277a5a758e0,1,1.0,e9a877e5ecca509d,TrackedObjectType.VEHICLE,0.02410128308526385,0.0,False,0.020177833685949054,0.0,0.0
0b185277a5a758e0,1,1.0,f1764b75debf5b90,TrackedObjectType.VEHICLE,0.06659661457062273,0.0,False,0.06379376440646922,0.0,0.0
0b185277a5a758e0,1,1.0,f2ea596a09fe52a1,TrackedObjectType.VEHICLE,0.05399357540593171,0.0,False,-0.052002094324478776,0.0,0.0
0b185277a5a758e0,1,1.0,f33388beed0c5557,TrackedObjectType.VEHICLE,0.0610668346741841,0.0,False,0.05044691531048784,0.0,0.0
0b185277a5a758e0,1,1.0,f432ea6c94ea5140,TrackedObjectType.VEHICLE,0.07238791262288488,0.0,False,0.03683435946522451,0.0,0.0
0b185277a5a758e0,1,2.0,147e7c4f17a2507c,TrackedObjectType.TRAFFIC_CONE,0.0,0.0,False,0.0,0.0,0.0
0b185277a5a758e0,1,2.0,57a347cb353c500f,TrackedObjectType.VEHICLE,0.19514416199049295,0.0,False,-0.1533497570609299,0.0,0.0
0b185277a5a758e0,1,2.0,596057cd6353585b,TrackedObjectType.VEHICLE,0.1958789121046634,0.0,False,0.18547570907530186,0.0,0.0
0b185277a5a758e0,1,2.0,5fb9c9ebf823542c,TrackedObjectType.VEHICLE,0.24527673530182814,0.0,False,0.21830093246948934,0.0,0.0
0b185277a5a758e0,1,2.0,7b4611593c7f5ca1,TrackedObjectType.VEHICLE,0.15335664760149714,0.0,False,0.1533242389922762,0.0,0.0
0b185277a5a758e0,1,2.0,7cf89f20da4e5c24,TrackedObjectType.VEHICLE,0.37788738236854863,0.0,False,0.37640127787322797,0.0,0.0
0b185277a5a758e0,1,2.0,9d50b758b0a057ae,TrackedObjectType.VEHICLE,0.28324358561553487,0.0,False,0.27684361823138204,0.0,0.0
0b185277a5a758e0,1,2.0,9e1617ffc1c35b4d,TrackedObjectType.TRAFFIC_CONE,0.0,0.0,False,0.0,0.0,0.0
0b185277a5a758e0,1,2.0,c225837a4c6354f7,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0b185277a5a758e0,1,2.0,c5d1a0aeede65f74,TrackedObjectType.VEHICLE,0.29297740325166366,0.0,False,0.2851158704470578,0.0,0.0
0b185277a5a758e0,1,2.0,e9a877e5ecca509d,TrackedObjectType.VEHICLE,0.2241714728048069,0.0,False,0.2143885979930218,0.0,0.0
0b185277a5a758e0,1,2.0,f1764b75debf5b90,TrackedObjectType.VEHICLE,0.12830827828426386,0.0,False,0.1212208901848868,0.0,0.0
0b185277a5a758e0,1,2.0,f33388beed0c5557,TrackedObjectType.VEHICLE,0.15826000359713294,0.0,False,0.15042693920911532,0.0,0.0
0b185277a5a758e0,1,2.0,f432ea6c94ea5140,TrackedObjectType.VEHICLE,0.17592730289814315,0.0,False,0.11402868646900188,0.0,0.0
0b185277a5a758e0,1,4.0,57a347cb353c500f,TrackedObjectType.VEHICLE,0.08875536000811639,0.0,False,-0.04132193894970726,0.0,0.0
0b185277a5a758e0,1,4.0,596057cd6353585b,TrackedObjectType.VEHICLE,0.24927318907682025,0.0,False,0.21437013656078818,0.0,0.0
0b185277a5a758e0,1,4.0,5fb9c9ebf823542c,TrackedObjectType.VEHICLE,0.32892240243284565,0.0,False,0.30057072297990395,0.0,0.0
0b185277a5a758e0,1,4.0,7b4611593c7f5ca1,TrackedObjectType.VEHICLE,0.2620318647632425,0.0,False,0.23725428026281037,0.0,0.0
0b185277a5a758e0,1,4.0,7cf89f20da4e5c24,TrackedObjectType.VEHICLE,0.31505697962251666,0.0,False,0.29586433499525544,0.0,0.0
0b185277a5a758e0,1,4.0,9d50b758b0a057ae,TrackedObjectType.VEHICLE,0.37563298525088773,0.0,False,0.37358980153080523,0.0,0.0
0b185277a5a758e0,1,4.0,c225837a4c6354f7,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0b185277a5a758e0,1,4.0,c5d1a0aeede65f74,TrackedObjectType.VEHICLE,0.4042906725520058,0.0,False,0.328338717628462,0.0,0.0
0b185277a5a758e0,1,4.0,e9a877e5ecca509d,TrackedObjectType.VEHICLE,0.33044069830653944,0.0,False,0.32152662513064456,0.0,0.0
0b185277a5a758e0,1,4.0,f1764b75debf5b90,TrackedObjectType.VEHICLE,0.2799201123722452,0.0,False,0.2706988959833083,0.0,0.0
0b185277a5a758e0,1,4.0,f33388beed0c5557,TrackedObjectType.VEHICLE,0.27691535280516427,0.0,False,0.27643779285259207,0.0,0.0
0b185277a5a758e0,1,4.0,f432ea6c94ea5140,TrackedObjectType.VEHICLE,0.36772821643757364,0.0,False,0.31749532204469233,0.0,0.0
0bf438668d365dd6,0,1.0,00b97bc047c55489,TrackedObjectType.VEHICLE,0.6501154973243113,0.49356048825314097,False,-0.6324438752289487,0.0,0.49356048825314097
0bf438668d365dd6,0,1.0,03904be2d0fd57a6,TrackedObjectType.VEHICLE,0.40478808101482067,0.8091778154185993,False,-0.3298273589658933,0.0,0.8091778154185993
0bf438668d365dd6,0,1.0,0aa4202638f754f0,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,0ac2174e3baa5f28,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,0c81e4020d4e5e0a,TrackedObjectType.VEHICLE,0.383753147715406,0.9690895504737796,False,-0.3826880039512872,0.0,0.9690895504737796
0bf438668d365dd6,0,1.0,0d7ec37e8a0b5833,TrackedObjectType.BARRIER,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,0da7d8676a275846,TrackedObjectType.VEHICLE,0.09337769536827409,0.0,False,0.01132930930559084,0.0,0.0
0bf438668d365dd6,0,1.0,0fd6185c545d5dec,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,1057edd867685c47,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,117c09c3d49357f1,TrackedObjectType.BARRIER,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,11c4aaea35ba5905,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,12dc538a691358e1,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,13acc477fd4e59a7,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,143ad79b50555626,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,185ecf7e4bd953a0,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,18d2389d6f6152d8,TrackedObjectType.VEHICLE,1.7917439595605316,-0.735488727381946,True,-1.791714699473328,0.7485494344376505,0.01306070705570448
0bf438668d365dd6,0,1.0,196bb342916c5549,TrackedObjectType.TRAFFIC_CONE,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,1b9f0c36d5a55f78,TrackedObjectType.VEHICLE,0.954346954706219,0.9966630133379409,False,0.6358830974514973,0.0,0.9966630133379409
0bf438668d365dd6,0,1.0,1cb3e7cd985d57b9,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,1dcd4ba074a95606,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,1f9a49609a055e57,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,1fd318b827ce53cc,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,219cfc0dbace5d5f,TrackedObjectType.VEHICLE,0.4152590652920819,0.904545665308956,False,-0.3772276996339414,0.0,0.904545665308956
0bf438668d365dd6,0,1.0,23bc04c93604568d,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,249865c9d7a25426,TrackedObjectType.TRAFFIC_CONE,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,2653fb4f1a005b31,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,267f65924648551e,TrackedObjectType.VEHICLE,1.4121207612987987,0.0,False,-0.14855282842125206,0.0,0.0
0bf438668d365dd6,0,1.0,2686732458b05197,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,2bda59526e3f543a,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,2c865eb3b34551c6,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,2c929a2fd9d459f5,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,2f2fbed0cd16540a,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,308acc21df04555e,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,3289146a1241577b,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,3385ef131fb0552e,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,33c78c2766015bc5,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,3514e263dbed5d2c,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,368d7466a58d5cc8,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,377bcbadab1050be,TrackedObjectType.CZONE_SIGN,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,385c21112a425699,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,39240954bb205e49,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,39ca2f1fb5bf5122,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,3b46ae11b0b55149,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,3c39e872b2d55ac3,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,42c639446d9d52ae,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,433a148ec0665e65,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,436bff97bebe5cfb,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,438fb0ced00058fc,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,45374595956a51bf,TrackedObjectType.VEHICLE,15.054669957006277,-1.999999999999993,True,14.020128980058956,15.948711049639824,13.948711049639831
0bf438668d365dd6,0,1.0,48f10dbdd6d0509c,TrackedObjectType.PEDESTRIAN,0.0,0.0,False,0.0,0.21603467399363963,0.21603467399363963
0bf438668d365dd6,0,1.0,49e0e3916cd45e90,TrackedObjectType.VEHICLE,0.13393009687298668,0.0,False,0.03400632574676976,0.0,0.0
0bf438668d365dd6,0,1.0,4a18733f2c5c5f1e,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,4b3fe53ea022505b,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,4d2f9f47ae115f63,TrackedObjectType.TRAFFIC_CONE,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,4e7cb367bc47542a,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,4ec0ae92956e5d18,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,512ac097f1745478,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,5167ee1609485bea,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,5334c62fbd4651b3,TrackedObjectType.TRAFFIC_CONE,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,5529105c8ae45e43,TrackedObjectType.VEHICLE,0.7172749034095863,-0.028272018544354738,False,-0.25189783970697555,0.3708700364220598,0.34259801787770505
0bf438668d365dd6,0,1.0,56868284b7cf58bd,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,57afe8b63e255f5e,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,582d7b4238685cea,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,59663f41d9ba5347,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,59d8494405c659ec,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,5d03735fac33593f,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,5f6080c2b93f5627,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,608b418efae55d6c,TrackedObjectType.PEDESTRIAN,0.0,0.0,False,0.0,1.1103856939108312,1.1103856939108312
0bf438668d365dd6,0,1.0,62a25f0f6e255ee8,TrackedObjectType.TRAFFIC_CONE,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,65806d87e1955b4a,TrackedObjectType.VEHICLE,0.35789762196816316,0.699265093995671,False,-0.32245952922174936,0.0,0.699265093995671
0bf438668d365dd6,0,1.0,67ab518c8e3e5c94,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,68046f582e3454ec,TrackedObjectType.TRAFFIC_CONE,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,68d6f19a270a5408,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,6ced3d71f0295836,TrackedObjectType.TRAFFIC_CONE,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,6da4d051b93658a9,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,70868b5182c65840,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,70e123a9dda15752,TrackedObjectType.VEHICLE,0.13365869505908143,0.0,False,0.057376402041914076,0.0,0.0
0bf438668d365dd6,0,1.0,71b63121520a5c7d,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
0bf438668d365dd6,0,1.0,71b641010ef45730,TrackedObjectType.GENERIC_OBJECT,0.0,0.0,False,0.0,0.0,0.0
