scene_token,candidate_i,candidate_j,track_token,candidate_dependent_endpoint_variance_m,candidate_dependent_speed_difference_mps
2295480487565083,0,1,9b653402d59b5e1f,0.0,0.0
2295480487565083,0,1,9cca5ee74dd45658,0.0,0.0
2295480487565083,0,1,ab92286caf3f5e4c,0.010239263433325933,0.02016450041949902
2295480487565083,0,1,ac302ff7e4d0557b,0.0,0.0
2295480487565083,0,1,ac7a565487405e87,0.0,0.0
2295480487565083,0,1,be6e16a891f3581c,0.0,0.0
2295480487565083,0,1,c27ed1cfe5455f1a,0.0,0.0
2295480487565083,0,1,d37bd308da22592a,0.0,0.0
2295480487565083,0,1,d3c34ebf0c275a17,0.0,0.0
2295480487565083,0,1,d7506f43a9aa53f8,0.0,0.0
2295480487565083,0,1,d75f711b6ea75479,0.0,0.0
2295480487565083,0,1,e5bf8e4420935da8,0.0,0.0
2295480487565083,0,1,ead9fe45b2b85919,0.0,0.0
2295480487565083,0,1,f2cf079cd6ce5f86,0.0,0.0
2295480487565083,0,1,f459f14a635b59cb,0.0,0.0
2295480487565083,0,1,f7dfdbc3bcf1504f,0.0,0.0
2295480487565083,0,1,fa0e0c0aa60a54ea,0.06285862264299923,0.06300951468445204
255a7801a3cc557f,0,1,0ae5cba3f11b5ffd,0.0,0.0
255a7801a3cc557f,0,1,0bd120cc7a955827,0.0,0.0
255a7801a3cc557f,0,1,0ca3874ee1de5606,0.0,0.0
255a7801a3cc557f,0,1,1fb07d7508525904,0.0,0.0
255a7801a3cc557f,0,1,23f50e30000d58d7,0.0,0.0
255a7801a3cc557f,0,1,476114fc56c95d5b,0.0,0.0
255a7801a3cc557f,0,1,784460b3f7455640,0.0,0.0
255a7801a3cc557f,0,1,8074ecd844ed5509,0.0,0.0
255a7801a3cc557f,0,1,81031f0f6e43501e,0.0,0.0
255a7801a3cc557f,0,1,832c8d52dd45578b,0.0,0.0
255a7801a3cc557f,0,1,89e0181989c75631,0.0,0.0
255a7801a3cc557f,0,1,aa42fe1998ef5f19,0.0,0.0
255a7801a3cc557f,0,1,b3f16ef55d4a554c,0.0,0.0
255a7801a3cc557f,0,1,b57f18c1414a5c82,0.0,0.0
255a7801a3cc557f,0,1,d23029faf4aa5c73,0.0,0.0
255a7801a3cc557f,0,1,d24d4543c6265b37,0.0,0.0
255a7801a3cc557f,0,1,f0689fa5b3b15dbe,0.0430972543301319,0.03175757768626264
255a7801a3cc557f,0,1,f2629056d0c4511b,0.0,0.0
275d089b7f1a5a06,0,1,16dfda9eb4105e63,0.0,0.0
275d089b7f1a5a06,0,1,2a8ad11c2b1c51d3,0.0,0.0
275d089b7f1a5a06,0,1,2e9beae40b985209,0.0,0.0
275d089b7f1a5a06,0,1,440068ba3b405106,0.0,0.0
275d089b7f1a5a06,0,1,460f27c6360c5f5a,0.0,0.0
275d089b7f1a5a06,0,1,54abaf6f17165f13,0.0,0.0
275d089b7f1a5a06,0,1,624acf4f87885bbd,0.0,0.0
275d089b7f1a5a06,0,1,668cdeda12ba52dd,0.0,0.0
275d089b7f1a5a06,0,1,775a43047e025fdd,0.0,0.0
275d089b7f1a5a06,0,1,81d5782ba86f597c,0.0,0.0
275d089b7f1a5a06,0,1,82b5616756735061,0.0,0.0
275d089b7f1a5a06,0,1,85ae731efb25565d,0.0,0.0
275d089b7f1a5a06,0,1,8a20cf3e9d625f7d,0.0,0.0
275d089b7f1a5a06,0,1,91e95f6fd37c5ce0,0.0,0.0
275d089b7f1a5a06,0,1,9686f44d8ad45357,0.0,0.0
275d089b7f1a5a06,0,1,9c65b5b5d7785538,0.0,0.0
275d089b7f1a5a06,0,1,9d16126e46415092,0.0,0.0
275d089b7f1a5a06,0,1,bd5b6def2c7e5bc1,0.0,0.0
275d089b7f1a5a06,0,1,c447b9aa4bce5803,0.0,0.0
275d089b7f1a5a06,0,1,ca03072ecb195c9d,0.0,0.0
275d089b7f1a5a06,0,1,cb79fb369ce654d5,0.0,0.0
275d089b7f1a5a06,0,1,cf23a39b448454f0,0.0,0.0
275d089b7f1a5a06,0,1,d5bd9a1150c752c6,0.0,0.0
275d089b7f1a5a06,0,1,da91c72dd8d653a3,0.0,0.0
275d089b7f1a5a06,0,1,dab922d4f08b5671,0.0,0.0
275d089b7f1a5a06,0,1,e2af062f809e5fd1,0.0,0.0
275d089b7f1a5a06,0,1,eb33a0377f345cca,0.0,0.0
275d089b7f1a5a06,0,1,f16b34d164c85c05,0.0,0.0
275d089b7f1a5a06,0,1,fa5a554bd4db558d,0.0,0.0
27de89009d955d8a,0,8,158d5cc971dc5b81,0.0,0.0
27de89009d955d8a,0,8,2527c31ec0215670,0.0,0.0
27de89009d955d8a,0,8,3cdae8a65cd6584d,0.0,0.0
27de89009d955d8a,0,8,540a5b97970e5590,0.5958793211306059,0.6442853934003843
27de89009d955d8a,0,8,5e68c3824c985e63,0.0,0.0
27de89009d955d8a,0,8,913e42c79ed25d88,0.0,0.0
27de89009d955d8a,0,8,b3cfbef20f8458a6,0.0,0.0
27de89009d955d8a,0,8,b83552403d335f54,0.0,0.0
27de89009d955d8a,0,8,c531fb506c8752dd,0.0,0.0
27de89009d955d8a,0,8,cbb38ae977cb5107,0.0,0.0
27de89009d955d8a,0,8,cd6cf311b3ab5a14,0.0,0.0
27de89009d955d8a,0,8,d838e4633a5a5652,0.0,0.0
27de89009d955d8a,0,8,dcecbfc3da945ddf,0.0,0.0
27de89009d955d8a,0,8,ecc61b3e684657dd,0.0,0.0
27de89009d955d8a,0,8,f7d075e0e8f3578f,0.0,0.0
282fa7da96d65bc5,0,3,10449fc7911455b9,0.0,0.0
282fa7da96d65bc5,0,3,11d585d724cc567f,0.0,0.0
282fa7da96d65bc5,0,3,18e5c8aa66b75929,0.0,0.0
282fa7da96d65bc5,0,3,356bbea130ea5016,0.0,0.0
282fa7da96d65bc5,0,3,582840360b265fcc,0.0,0.0
282fa7da96d65bc5,0,3,6819a65f06855264,0.0,0.0
282fa7da96d65bc5,0,3,68421fa5aff752c6,0.0,0.0
282fa7da96d65bc5,0,3,7b36521835805a9b,0.0,0.0
282fa7da96d65bc5,0,3,7cc0ab4153215180,0.0,0.0
282fa7da96d65bc5,0,3,8cf47b84c811516d,0.0,0.0
282fa7da96d65bc5,0,3,8db65644bf8e5049,0.0,0.0
282fa7da96d65bc5,0,3,922b9a1af2ac5627,0.0,0.0
282fa7da96d65bc5,0,3,a462ead107425373,0.0,0.0
282fa7da96d65bc5,0,3,bc1d9c33ca4b5675,0.0,0.0
282fa7da96d65bc5,0,3,c7a9bec0559150dd,0.0,0.0
282fa7da96d65bc5,0,3,c84c4f74193153aa,0.0,0.0
282fa7da96d65bc5,0,3,e5a8f293f6b45ed5,0.0,0.0
282fa7da96d65bc5,0,3,eb239beb6387500b,0.0,0.0
282fa7da96d65bc5,0,3,f935d7a922915686,0.0,0.0
2960265e934d5ed1,0,1,0c48655383cc534e,0.0,0.0
2960265e934d5ed1,0,1,1df4191c82245c0f,0.0,0.0
2960265e934d5ed1,0,1,249261667fbe5bd0,0.0,0.0
2960265e934d5ed1,0,1,3e06100969845114,0.0,0.0
2960265e934d5ed1,0,1,4ea95b9ee3715c0d,0.0,0.0
2960265e934d5ed1,0,1,58cdfa5ab3e4588e,0.0,0.0
2960265e934d5ed1,0,1,6771c2d239dd5f4b,0.0,0.0
2960265e934d5ed1,0,1,83d8eca4888a5378,0.0,0.0
2960265e934d5ed1,0,1,844f94c7b3025246,0.0,0.0
2960265e934d5ed1,0,1,8909e4862f465177,0.0,0.0
2960265e934d5ed1,0,1,8c99348a0b7b55f1,0.0,0.0
2960265e934d5ed1,0,1,a2e8db84736058fd,0.0,0.0
2960265e934d5ed1,0,1,ca1579db7d7d53c7,0.0,0.0
2960265e934d5ed1,0,1,dc75b3ea42ff50e9,0.0,0.0
2960265e934d5ed1,0,1,e2da60e081f95f0a,0.0,0.0
2972cbc0ae115026,0,4,025081a185895b46,0.0,0.0
2972cbc0ae115026,0,4,02511620d048522e,0.0,0.0
2972cbc0ae115026,0,4,0e8a111e96bc554b,0.0,0.0
2972cbc0ae115026,0,4,1ec7bf9cfe075aba,0.0,0.0
2972cbc0ae115026,0,4,3ac2ea5bd4e95d8c,0.0,0.0
2972cbc0ae115026,0,4,3de8013590405729,0.0,0.0
2972cbc0ae115026,0,4,3e8dcfa57b3e5b4a,0.0,0.0
2972cbc0ae115026,0,4,5a67baffcdde5761,0.0,0.0
2972cbc0ae115026,0,4,6244b4d8e2905ea3,0.0,0.0
2972cbc0ae115026,0,4,6766400d998a5ff6,0.0,0.0
2972cbc0ae115026,0,4,6a85129f7dc85491,0.0,0.0
2972cbc0ae115026,0,4,7aaacdbb55ee5aef,0.0,0.0
2972cbc0ae115026,0,4,7bfb12c050f656ef,0.0,0.0
2972cbc0ae115026,0,4,85faa25c700f5b30,0.0,0.0
2972cbc0ae115026,0,4,88c059ccac805367,0.0,0.0
2972cbc0ae115026,0,4,9a87bb97313752bd,0.0,0.0
2972cbc0ae115026,0,4,9bdcdca117e75595,0.0,0.0
2972cbc0ae115026,0,4,a107aae6b3a7530f,0.0,0.0
2972cbc0ae115026,0,4,a20f5ea072cd5f11,0.0,0.0
2972cbc0ae115026,0,4,a21f8c2208835f92,0.0,0.0
2972cbc0ae115026,0,4,a39bcd35f3335c72,0.0,0.0
2972cbc0ae115026,0,4,a6756ca095cf517d,0.0,0.0
2972cbc0ae115026,0,4,a900693c36675391,0.0,0.0
2972cbc0ae115026,0,4,ace599de2853555f,0.0,0.0
2972cbc0ae115026,0,4,b1b285f6b1f55229,0.0,0.0
2972cbc0ae115026,0,4,b65d93920418537c,0.0,0.0
2972cbc0ae115026,0,4,bb09c5533edb5d33,0.0,0.0
2972cbc0ae115026,0,4,c87df2efa15650a7,0.0,0.0
2972cbc0ae115026,0,4,f0e779b751bd5185,0.0,0.0
2972cbc0ae115026,0,4,fa9917d867295c68,0.0,0.0
2b03803980725527,0,1,1966752341595437,0.0,0.0
2b03803980725527,0,1,1c3233fa97685c3f,0.0,0.0
2b03803980725527,0,1,6120a84b678c55da,0.0,0.0
2b03803980725527,0,1,6c6c880f553d59b1,0.0,0.0
2cba6fca5dff5047,0,4,35db811c609d53b0,0.0,0.0
2cba6fca5dff5047,0,4,4de0d7dbaa875d65,0.0,0.0
2cba6fca5dff5047,0,4,7f3b11ffa51e58e5,0.0,0.0
2cba6fca5dff5047,0,4,99223b3cc8e65ffe,0.0,0.0
2cd96cf1026d51dd,0,1,06ca72ec00d65ae5,0.0,0.0
2cd96cf1026d51dd,0,1,1dc3063bfb2f58b3,0.0,0.0
2cd96cf1026d51dd,0,1,2910516e75295dd1,0.0,0.0
2cd96cf1026d51dd,0,1,2c49bedc63e25122,0.0,0.0
2cd96cf1026d51dd,0,1,2ea2284ab66650be,0.0,0.0
2cd96cf1026d51dd,0,1,2fc3804b1e0e506d,0.0,0.0
2cd96cf1026d51dd,0,1,335f5857ca835701,0.0,0.0
2cd96cf1026d51dd,0,1,377a86fb41c65de8,0.0,0.0
2cd96cf1026d51dd,0,1,3997f942ce3d53c3,0.0,0.0
2cd96cf1026d51dd,0,1,3dc65fc759855d14,0.0,0.0
2cd96cf1026d51dd,0,1,450600d1af6a575a,0.0,0.0
2cd96cf1026d51dd,0,1,4f229ddbbaf457fb,0.0,0.0
2cd96cf1026d51dd,0,1,55c76447b8d15d22,0.0,0.0
2cd96cf1026d51dd,0,1,584554bc73e558e2,0.0,0.0
2cd96cf1026d51dd,0,1,594a49f606cf5cd4,0.0,0.0
2cd96cf1026d51dd,0,1,628336fd657853bc,0.0,0.0
2cd96cf1026d51dd,0,1,65b08a2fc2bd5a80,0.0,0.0
2cd96cf1026d51dd,0,1,6d7a9e95081056a2,0.0,0.0
2cd96cf1026d51dd,0,1,72b1822440205af8,0.0,0.0
2cd96cf1026d51dd,0,1,78ca9c29507658b1,0.0,0.0
2cd96cf1026d51dd,0,1,78dcd04298425dbd,0.0,0.0
2cd96cf1026d51dd,0,1,7dd4087931ea50bf,0.0,0.0
2cd96cf1026d51dd,0,1,802e22962723512e,0.0,0.0
2cd96cf1026d51dd,0,1,839625b165835506,0.0,0.0
2cd96cf1026d51dd,0,1,96cb7dba462b595c,0.0,0.0
2cd96cf1026d51dd,0,1,a8b819f1065451dd,0.0,0.0
2cd96cf1026d51dd,0,1,b3ec5788c18e54f0,0.0,0.0
2cd96cf1026d51dd,0,1,bb76224549d25920,0.0,0.0
2cd96cf1026d51dd,0,1,c1da214735845897,0.0,0.0
2cd96cf1026d51dd,0,1,ccbdc9f2ea0f5570,0.0,0.0
2cd96cf1026d51dd,0,1,d08729aae20b531c,0.0,0.0
2cd96cf1026d51dd,0,1,d614892dcebc545c,0.0,0.0
2cd96cf1026d51dd,0,1,d666f3a836c05e98,0.0,0.0
2cd96cf1026d51dd,0,1,e98cf133d4bf5d8f,0.0,0.0
2cd96cf1026d51dd,0,1,f2dd77a0d4835be7,0.0,0.0
2cd96cf1026d51dd,0,1,f6e82a0ed30c5149,0.0,0.0
2cd96cf1026d51dd,0,1,f83b0d5e2f0e51f1,0.0,0.0
2d9f05491d3851d1,0,1,098d86ac16395467,0.0,0.0
2d9f05491d3851d1,0,1,0a4bd46368c05559,0.0,0.0
2d9f05491d3851d1,0,1,0e4fb124b51951e6,0.0,0.0
2d9f05491d3851d1,0,1,10910357375d5591,0.0,0.0
2d9f05491d3851d1,0,1,1799c9ad72d25a91,0.0,0.0
2d9f05491d3851d1,0,1,1a9f56317c485128,0.0,0.0
2d9f05491d3851d1,0,1,1bd2d505b4015b66,0.0,0.0
2d9f05491d3851d1,0,1,1d0f2b6e05b0554e,0.0,0.0
2d9f05491d3851d1,0,1,2124b651b0a15cfd,0.0,0.0
2d9f05491d3851d1,0,1,23afafd026f55429,0.0,0.0
2d9f05491d3851d1,0,1,2a424667c39e5e3e,0.0,0.0
2d9f05491d3851d1,0,1,2bd84e5de1075869,0.0,0.0
2d9f05491d3851d1,0,1,2d308f87341e5d8b,0.0,0.0
2d9f05491d3851d1,0,1,2dec2d2068ae5a3c,0.0,0.0
2d9f05491d3851d1,0,1,312d9c901f435bec,0.0,0.0
2d9f05491d3851d1,0,1,31d0ac782697552b,0.0,0.0
2d9f05491d3851d1,0,1,518ae478e9f25d6e,0.0,0.0
2d9f05491d3851d1,0,1,54338a2062545891,0.0,0.0
2d9f05491d3851d1,0,1,751a8dc9222355b4,0.0,0.0
2d9f05491d3851d1,0,1,7abab549e9075598,0.0,0.0
2d9f05491d3851d1,0,1,7b1dd1307f875cc5,0.0,0.0
2d9f05491d3851d1,0,1,7c12778810ff57e7,0.0,0.0
2d9f05491d3851d1,0,1,7da14763aed95002,0.0,0.0
2d9f05491d3851d1,0,1,8b492b5fd1f35ca5,0.0,0.0
2d9f05491d3851d1,0,1,8e65a0c4e52c50dd,0.0,0.0
2d9f05491d3851d1,0,1,9fbddcc50f1c5a83,0.0,0.0
2d9f05491d3851d1,0,1,a0f55cb1bb695268,0.0,0.0
2d9f05491d3851d1,0,1,a6af1db6fc6056a8,0.0,0.0
2d9f05491d3851d1,0,1,abeddda8cc3759a2,0.0,0.0
2d9f05491d3851d1,0,1,acae3b1de2c65ed2,0.0,0.0
2d9f05491d3851d1,0,1,b0b8e1a6db3a5b88,0.0,0.0
2d9f05491d3851d1,0,1,bd97c04802f95a40,0.0,0.0
2d9f05491d3851d1,0,1,c46afa98b3875786,0.0,0.0
2d9f05491d3851d1,0,1,c90db89772935b17,0.0,0.0
2d9f05491d3851d1,0,1,d0b2101a52d55634,0.0,0.0
2d9f05491d3851d1,0,1,d0bd01c47b9e5534,0.0,0.0
2d9f05491d3851d1,0,1,d2881f6e12af5ff0,0.0,0.0
2d9f05491d3851d1,0,1,d3dd3653ebbb5580,0.0,0.0
2d9f05491d3851d1,0,1,d57fcdd74b8b5c23,0.0,0.0
2d9f05491d3851d1,0,1,d5eb5875be70582a,0.0,0.0
2d9f05491d3851d1,0,1,dd81795c586d5a06,0.0,0.0
2dd864b74b7a525d,0,11,02ab407d91035b37,0.0,0.0
2dd864b74b7a525d,0,11,07c34b7cf897517e,0.0,0.0
2dd864b74b7a525d,0,11,12ce72eac97c540d,0.0,0.0
2dd864b74b7a525d,0,11,3b6490f4a0d65f40,0.0,0.0
2dd864b74b7a525d,0,11,4e823e9cfbbd5531,0.0,0.0
2dd864b74b7a525d,0,11,580886deb3d652f7,0.0,0.0
2dd864b74b7a525d,0,11,7bbd670e1b05504e,0.0,0.0
2dd864b74b7a525d,0,11,8769788c554b538b,0.0,0.0
2dd864b74b7a525d,0,11,8af05caff3fd5a78,0.0,0.0
2dd864b74b7a525d,0,11,8bafbbda515d5805,0.0,0.0
2dd864b74b7a525d,0,11,8db229d286cb53f5,0.0,0.0
2dd864b74b7a525d,0,11,a649577a36d253ba,0.0,0.0
2dd864b74b7a525d,0,11,b2f52e68511c5b10,0.0,0.0
2dd864b74b7a525d,0,11,b8b07adbc3d85ee5,0.0,0.0
2dd864b74b7a525d,0,11,b95a2bae94dd5377,0.0,0.0
2dd864b74b7a525d,0,11,bb19629aadc65de9,0.0,0.0
2dd864b74b7a525d,0,11,c3d50ba1d08a5581,0.0,0.0
3128cdeb609d5f7c,0,1,24bedb2fb14559e0,0.0,0.0
3128cdeb609d5f7c,0,1,53b06ec8f0e85335,0.0,0.0
3128cdeb609d5f7c,0,1,5fb2c372ea115302,0.0,0.0
3128cdeb609d5f7c,0,1,712415dfa66155ed,0.0,0.0
3128cdeb609d5f7c,0,1,c310c03f9b0e54d6,0.0,0.0
3128cdeb609d5f7c,0,1,c7c3a3de61875584,0.0,0.0
3128cdeb609d5f7c,0,1,d85740bd38cf5877,0.0,0.0
3128cdeb609d5f7c,0,1,e5a921e10ba75bd0,0.0,0.0
