synthetic_scene_token,initial_token,corresponding_original_scene,corresponding_original_initial_token,history_frames,future_frames,frame_annotation_count,extended_track_steps,extended_traffic_light_steps,front_camera_path_declared,front_camera_file_exists,lidar_path_declared,lidar_file_exists
0a52a10f536719afe,45a4165a206b0969b,5f124bba478c570a,a2d7be8710535e33,4,0,58,9,9,True,True,True,False
0a55ac3a92012e3fd,13d3b12e20ec70ec5,40fdcf88e3265655,43162b00fe4550b8,4,0,75,8,8,True,True,True,False
0a563b9b046164689,6a62285a9933482cb,19c99be4f21f5a0a,c6bd79f439c254a0,4,0,41,9,9,True,True,True,False
0a64bef005e663c8e,22264d7c1336430c1,67905d7b4c3e564e,bd2b1a4530a1538b,4,0,127,8,8,True,True,True,False
0a65bd3a059525c11,e9751ea5c28dbd703,93ded00411ba5505,551cf39c34f75b25,4,0,136,8,8,True,True,True,False
0a7286680a7f0b337,c9e15316a3a9036a8,48c16e2d0c5f59e7,e9b43b140b1d54bf,4,0,40,8,8,True,True,True,False
0a7f6a645a315cf18,ddc382f4a2aa9f33e,ebf97a584bcb556e,a44db880afe95be7,4,0,110,9,9,True,True,True,False
0a83f54ff7f6ff7ff,f9a60116425308d57,281510a734895f33,5d12ad55fdd858e1,4,0,125,8,8,True,True,True,False
0a921e6b91d49e685,58f91f82a3c230e1e,134b10cfe7e753e6,b474c79361415cb0,4,0,159,8,8,True,True,True,False
0a928012e0c593cb0,49f0f48e0fa4af03e,4909b88b347c5764,a67c6744e6c45edb,4,0,104,8,8,True,True,True,False
0a92bf6e8f8434e99,1307b26ce3d38f704,a472c2f69a3456f3,4dd1ab3a667b5074,4,0,14,8,8,True,True,True,False
0a97a5cd1c09402ff,b5eae8e67d3680501,faf8f696fd8a5298,fa2c36ce4ba156cb,4,0,80,9,9,True,True,True,False
0aa2ab1535744629f,fcc569fe0c7aef6a1,5c5e0e2c9d225b98,8237f47b224952b4,4,0,8,8,8,True,True,True,False
0aa75c799d11290c1,cdb408bfe8cbbd8b3,23f0187033d658d9,c5b585ddf50d5f1f,4,0,245,8,8,True,True,True,False
0aad720c625472590,ca4906fdbc82a1b29,610d428caeb35b9e,a6edd19740415b54,4,0,15,9,9,True,True,True,False
0ab2db74218ddcb72,956f2e4043c1b8f4d,5b31f501fa395990,c1839a3333695317,4,0,58,8,8,True,True,True,False
0af8ff0e34d356d08,83eedcad4df5c24c6,90e143b64aa15442,834cf95826ec5c73,4,0,35,9,9,True,True,True,False
0afa3ece2e953228d,eaae6fd2529ee2b0b,1b30838ebfee5924,771c4e378bef58e4,4,0,103,8,8,True,True,True,False
0afb2a6ddf4965dbc,ae591052e837d1674,b04064e074f55bb0,680c8d90658556da,4,0,32,9,9,True,True,True,False
0affb87c5465d6e99,c808695431d352ba9,55eed45c895852b9,082988f40658562c,4,0,89,8,8,True,True,True,False
0b321132240c371e8,32dff9c93368fc640,a472c2f69a3456f3,4dd1ab3a667b5074,4,0,14,8,8,True,True,True,False
0b568c063fa03df96,9adbf8a5bfedb36d2,fd676fd01e475e33,bb5b44d240945ed0,4,0,141,9,9,True,True,True,False
0b592e9f3cf6f1c9f,0118e2ec3759cc2bc,fc2a258a2dc153a8,909655c780e152ac,4,0,4,8,8,True,True,True,False
0b5bc780366f7e8d7,e02ebb163a52bd53e,e450c08eafcf5b91,6b7c5199f84e5aac,4,0,234,8,8,True,True,True,False
0b6856d6d79898999,ee7793a6b27386136,643b177aa4235fe7,112db94505025ec5,4,0,116,8,8,True,True,True,False
0b69dca0649dae3f0,fc4d5a62c921f8392,786c49b2f19f54c0,97c09fe94495563a,4,0,47,9,9,True,True,True,False
0b6b4efc0089c6789,9e1b38c16d0ece554,b8b67fccb642589b,f025b78e77b25fba,4,0,442,9,9,True,True,True,False
0b6de437e24bc6975,2e6e31a67e672d4a5,73c600dba1795b0c,5f4991d3d2ca5eee,4,0,726,9,9,True,True,True,False
0b742cc4258b06401,306bd7dfd9818a9eb,f4da372227475285,3067f3d3d5a75989,4,0,330,8,8,True,True,True,False
0b9e02f1d4c63848f,b75d157a5ca10b698,17e417633368553f,7d24bd01f77c5d87,4,0,106,8,8,True,True,True,False
0b9f2b2bdcdb9bd93,0be67c62d046cc4b1,8685d4420d83534f,71405d414236553c,4,0,58,8,8,True,True,True,False
0ba39d44539a226d5,e7f8c99f8df8cf65b,7edfabe116e25844,d073c3202a7e56da,4,0,135,9,9,True,True,True,False
0ba77dbad8b70e7c7,49251b4564a2244a7,e7ca264a0dd359f3,49074bfb7c9e5c26,4,0,4,8,8,True,True,True,False
0bb0c50a2232635f3,88b4a166a946c9537,1ec58e13fee45a30,ad47566ea29a57bf,4,0,242,8,8,True,True,True,False
0bb884969211ea018,a3b3172d137c4851c,f4d95a784b725915,c9ca538cb3235e43,4,0,226,8,8,True,True,True,False
0bc0eb82473e1893d,ac3ff7df2071920ad,c6be203c41a155e4,f2592c08589e5398,4,0,8,8,8,True,True,True,False
0bc1029632953d7a6,af8bb014864eab6d8,3ceb5afc67975881,b6b5f3cc01a05f83,4,0,68,9,9,True,True,True,False
0bc231550d200662c,f93b7461f7882ff58,1bc034e245e85197,c28c7b29e80059d2,4,0,4,8,8,True,True,True,False
0bc85a84f241ab255,2615ffc998d3b5976,f1041299a1a059f5,3b910accfc12560a,4,0,156,9,9,True,True,True,False
0bda65d047fba14b1,987cd2bac2de5285e,bac42a73c49d5589,93ca181d363358eb,4,0,501,9,9,True,True,True,False
0bf4a7df210a5da39,73e128068f712ead2,8847def0336a54a1,b9d14f59883a5496,4,0,190,8,8,True,True,True,False
0bfa296f2a7180179,5b9f80fbe5e67358f,1a0f27ced7e056f6,ce2f1ac423965b7a,4,0,2,8,8,True,True,True,False
0bfa8641c88052413,31944303cafb772a3,f4d95a784b725915,c9ca538cb3235e43,4,0,226,8,8,True,True,True,False
0c048f6672dcea880,386d0b1a688b012fa,49abf280107f5810,8a492ff6a81054a7,4,0,106,8,8,True,True,True,False
0c3e234a0321f4360,f32ce52441f70bfee,a27875deccc151e0,90314b74c92954d6,4,0,40,8,8,True,True,True,False
0c6db8567acb7fcbc,51d3d62e78d712283,5e4dd8c91b8453bf,c054f473288d5515,4,0,91,8,8,True,True,True,False
0c78fe7f3eac47199,3812881ab01c38f32,faf8f696fd8a5298,fa2c36ce4ba156cb,4,0,80,9,9,True,True,True,False
0c79a077788ad03c0,e620593c6271f1028,0372bb63e704555a,ed01297783a05dba,4,0,236,9,9,True,True,True,False
0c7f072e3bfc7264a,d50691398e89c58dd,02af0d9081855c54,3128b8da22c75dd0,4,0,35,8,8,True,True,True,False
0ca1545946ec99c1b,515197f50a14bc2fc,4c2d79a8bcc155bd,5521dd071ee95c1a,4,0,100,9,9,True,True,True,False
0caa12b0802e7a709,66cd8a056ef3dbdd3,c2e656fd89675b6c,0e272e003af65a71,4,0,141,8,8,True,True,True,False
0caf1a29ca56c5656,94f50219a9dc3389d,fb35180af57e571f,53f8bc4012fe5f29,4,0,120,8,8,True,True,True,False
0cd970249cae0c4ed,c95875cdc20edcb2a,1f913e9b33f155c6,c7afdb652a9e5e73,4,0,20,9,9,True,True,True,False
0cda279cb764ae6cf,4e24a469af52b2b29,afb6f330e8665731,25e9d76574075cee,4,0,133,9,9,True,True,True,False
0ce1ba05c32aca163,4f206a0dd84457b8a,f2291b8766215c41,2322850f71fa5c4d,4,0,263,9,9,True,True,True,False
0ce7f653909292282,55810b94ebcc0aaa3,32648fe3eaa45ed1,2575048779565f0b,4,0,138,9,9,True,True,True,False
0d195ae03a8726f30,b0dc4287fbb069fd7,01e6276eff385ea8,580dac44fa305877,4,0,143,8,8,True,True,True,False
0d1e58071b2ee0dc7,89474c5ba034ced0c,97c8e9ca10ba5a69,8fb11d5808355072,4,0,480,8,8,True,True,True,False
0d270a7067e755d97,b83c30081d33ba2dd,7ab9788ed4bb5bda,20cc0fdb7e2d5c3f,4,0,97,8,8,True,True,True,False
0d388146b0081618e,7a7fa75bb756308ba,17aab91aa7585eb6,5da314e6404c5213,4,0,132,9,9,True,True,True,False
0d4bff861dd772e7a,da13eae8d0d83af38,49abf280107f5810,8a492ff6a81054a7,4,0,106,8,8,True,True,True,False
0d4f1027a5f10873a,c021ad43ee2e51dd3,98c7a48dd75052ab,a5183d5f2da251fa,4,0,141,9,9,True,True,True,False
0d5f916c6e6483474,51b90828c7ba37b79,ea34282dc63d5a9a,79e8f1ce9ed95cf6,4,0,114,9,9,True,True,True,False
0d63b666ba3bb92cc,02693119b4e1bacb0,bca8b9c053845df8,592f536375e755b6,4,0,46,8,8,True,True,True,False
0d7af48f80f34aed5,fe3af476ce56a1283,b1e0acd51fbf5895,2ee150fedbb15345,4,0,181,9,9,True,True,True,False
0d8adc8c34a937bd7,5453eaf707e343346,1318d167bff95fb4,3921f38b62d55f1a,4,0,366,8,8,True,True,True,False
0d9356bdffe2bcbf9,ee826c29f16b824e8,d849d3813e3052d0,c1d95d8a3260541c,4,0,34,9,9,True,True,True,False
0d94676a0b5f2493b,bfba18000f192b90d,f419cea88ed9500b,70f72122f1605fa1,4,0,68,8,8,True,True,True,False
0db13a64eecb8fa6a,1ea06c577a84beafb,6ec94adda61e5483,d25b6512a43f5e54,4,0,181,9,9,True,True,True,False
0db4178278f25adea,44f588c85236fe365,ff3e6f394fea51bf,8d0697930b5e5df0,4,0,504,8,8,True,True,True,False
0de8b5c2a729b822f,0af32ef4c6cb2b293,3e41024d080454b5,70f718ebc8b4505e,4,0,100,8,8,True,True,True,False
0deb508c9c3ffb806,fb4312a55bc021d23,15822499ddf9515d,98b414a515bb5b99,4,0,47,9,9,True,True,True,False
0df59e7acd0e2d4b1,5504db91fe0808550,85dd8df144d6551e,1b95b6689ee75fab,4,0,172,8,8,True,True,True,False
0e150b16af0e48a11,9985c549514dec050,5a41a7f756c551ce,5c838efd36805c92,4,0,34,9,9,True,True,True,False
0e2a3e4c4abac4abf,253e19e9e77501575,6afb5356f35b547c,18492b6ce9905b13,4,0,20,8,8,True,True,True,False
0e32133cd7c801858,40e3b1336b570fbf6,c5510354351d5d5e,bbb5018d017754d0,4,0,100,9,9,True,True,True,False
0e3a8e1a9156ccab5,fef836e429bc5768f,a117c55be29c5412,0cd0aaeb35c95094,4,0,397,9,9,True,True,True,False
0e42d061bdcac0996,5d2c37d1b97718200,b11d39291cd55ed7,c296ded44f9a509a,4,0,243,8,8,True,True,True,False
0e4e7cafc0407d5bb,4c0a48ba08d3935ff,307b5c7a59cd57b2,32e5d7e804c65214,4,0,158,8,8,True,True,True,False
0e6b5cbb47d174586,33def08f34be607b9,03ed102b769458cd,9e9e33077f375062,4,0,4,9,9,True,True,True,False
0e6bf86655b15ebd4,3432391c5dca44cf9,6f31e863bab65c62,f76112c834c25beb,4,0,200,9,9,True,True,True,False
0e7832faa9854a425,953bd3451def71fb4,9abcb094fcef5f84,ad34e2d0d3865530,4,0,152,9,9,True,True,True,False
0e806ccdd63b2b472,522f0d16763a76d06,fc2a258a2dc153a8,909655c780e152ac,4,0,4,8,8,True,True,True,False
0e884139616713ed3,3ded0591b23a7df67,1ed7ae84b65d52b4,8c689c4b2df55539,4,0,4,9,9,True,True,True,False
0e88fa556b6f356b7,bb662cb22384c44c1,50613cf56a8d5a38,b867b28707205c0b,4,0,114,9,9,True,True,True,False
0e993afffbfb96c6b,aded499bdbf17f962,f4da372227475285,3067f3d3d5a75989,4,0,330,8,8,True,True,True,False
0e9f10c4a78962db6,da024028d53215ba3,4c2d79a8bcc155bd,5521dd071ee95c1a,4,0,100,9,9,True,True,True,False
0eb91954a45aba933,a13664addc273bf0a,b3056d1269ae5df9,42052560d5925f35,4,0,238,9,9,True,True,True,False
0ebb285292ce2a1f7,3f9875514c117cb50,df11795878cb5419,07846b829b3a575e,4,0,186,8,8,True,True,True,False
0ec6138d8edb621fa,0eb1a54023685f27e,a7eedd1eb65b51bf,153ae46b6ba65721,4,0,73,9,9,True,True,True,False
0ec622e87ef525f17,cbe5f4984cb4e3fe1,ebf97a584bcb556e,a44db880afe95be7,4,0,110,9,9,True,True,True,False
0ec8c713dba883b16,e8a9486b49b69adbf,bf2eac0b47c55db7,19e90f2757b25f38,4,0,132,9,9,True,True,True,False
0ee49e1ae5e012caa,88d4924ebb1940ca0,c2e656fd89675b6c,0e272e003af65a71,4,0,141,8,8,True,True,True,False
0ee73f38e1cf6ed1a,789c9e60213111cde,ed31f41d4b2c5e33,90ed944de9405835,4,0,22,8,8,True,True,True,False
0eebad7b1bc116a1f,a6f5d379f32e1dd9a,821f5be699cd5942,d20be65e3dc65738,4,0,0,8,8,True,True,True,False
0ef19422b7e6d07ac,3be7098579628f9d1,b9ca1e41206e5a03,ce8a292cbd7f54d5,4,0,257,9,9,True,True,True,False
0ef7fe644f8232ba8,246d3c9b39fae2ec7,a117c55be29c5412,0cd0aaeb35c95094,4,0,397,9,9,True,True,True,False
0f0c7f50521e3fee8,5b7915b6c4d354972,21265a3838ee5a46,fa8c164985255698,4,0,129,9,9,True,True,True,False
0f2305959d09131f0,d78e4f39396f3678e,d639c104b63e568d,87eae54f57ea5690,4,0,110,9,9,True,True,True,False
0f4dd68ee3568cbd1,a946e96acbe5186d9,045a93a43af35fd1,d01fec804cd45644,4,0,144,9,9,True,True,True,False
0f5835a64fd80f25a,6c0c0d2674d5ee28e,15822499ddf9515d,98b414a515bb5b99,4,0,47,9,9,True,True,True,False
0f626447558fe3cbb,e73143b99e1e6dcd3,f1041299a1a059f5,3b910accfc12560a,4,0,156,9,9,True,True,True,False
0f6314c136ac549e8,afc5b9d01744dc019,729f20a59c075d82,8164612a623156ae,4,0,21,8,8,True,True,True,False
0f7fd68bda956d53b,94a40142f4cb7e391,d4f46232d69d5d16,7af0e9b8a12056e8,4,0,22,9,9,True,True,True,False
0f9e44b17d55563a6,2a862303c565d9ca9,f34ebf09b5515de1,b5ba1ec901f1522c,4,0,4,9,9,True,True,True,False
0fa5ce7b0d285784f,e320a3747ddfe4a53,dd71dee142f05d7d,2cae5f08e11a5dbd,4,0,28,8,8,True,True,True,False
0fa666341e87c5468,bbe1739362745c097,7b6efdd222ca5777,0e5653822a7a56b3,4,0,172,8,8,True,True,True,False
0fae2d7df039ff1a1,eb251433c13f5a4f2,b74b5977823b527a,64f47c2f2c7754cb,4,0,14,8,8,True,True,True,False
0fc4f58efca17456c,d6d8e9eb7b9c1befa,f0d1419c24b85651,59bf40c427da5eb1,4,0,116,8,8,True,True,True,False
0fc51b1ccd77a7ef2,2b357fcebd9642bfe,27ff47ea8aea59cf,008844070af456e3,4,0,111,8,8,True,True,True,False
0fd864a135697354b,03a6d53a889503fa1,643b177aa4235fe7,112db94505025ec5,4,0,116,8,8,True,True,True,False
0fdc59ec6508d13bd,dea13a804cc9407af,5496f69033515dd4,66583dab627951a2,4,0,88,9,9,True,True,True,False
0fe0a6cf1badace4d,fe46394908bea81b9,d79128ba24155262,f038fc7ffdab5bad,4,0,270,8,8,True,True,True,False
0fe107bf0071bf388,bb000886556fcf3ea,b8b67fccb642589b,f025b78e77b25fba,4,0,442,9,9,True,True,True,False
1001dbbfd804c1bc7,558678d3b68828f3a,de354f243fa157ec,116aacf9868e5e4e,4,0,44,9,9,True,True,True,False
100527bb091f0135d,7036ba346c7d2824b,4a7fd1bd37ed5463,bb4f37403cea5b0e,4,0,30,8,8,True,True,True,False
100b5f476d321e4db,4df02e870186ea610,3ceb5afc67975881,b6b5f3cc01a05f83,4,0,68,9,9,True,True,True,False
100b9d3b09539b4f4,e26a54b7a798e6e57,47510e11da5555ed,5d7c7edca69d5e73,4,0,60,9,9,True,True,True,False
101993719c8924dd9,5634addd2134d1453,6d2fdf97f60654af,d715fbc6ea0551f8,4,0,213,9,9,True,True,True,False
10199f1fb66f95ad7,52cc30d63f3ee962c,a1adc0fae78f5a3f,d45f18da371a5fe5,4,0,0,8,8,True,True,True,False
101bda0f0929ea3f3,7a9cbf03b55e84c29,15822499ddf9515d,98b414a515bb5b99,4,0,47,9,9,True,True,True,False
1020b307546ef2317,7459b322982d2932c,13559c5a97855007,b8d2227c06a351e4,4,0,85,8,8,True,True,True,False
102c77f6f3ea33f22,59361619b736fa71d,c5510354351d5d5e,bbb5018d017754d0,4,0,100,9,9,True,True,True,False
1032f3ab56afbd434,14e4693cf0f1e04ff,9243ca15a76e552f,8f8ccbd6ffcb54b9,4,0,137,8,8,True,True,True,False
1036a3aef9802e758,3eee54f31bcaed95d,63372e43883c5a85,029585f0509d52b0,4,0,54,8,8,True,True,True,False
104b7344e9cb1736f,57e7f219c88ab8fe0,8c240d53cf9e5c6a,ae472d675a965aca,4,0,54,9,9,True,True,True,False
10759f0b7f979f99d,cb891ab8f0c9f0ffc,3fea25d764c355dc,1c77ba7488d35c52,4,0,75,8,8,True,True,True,False
1086680eef53b8232,1d31047f2f32de9e1,f841083805af5242,64a7186ab49b5cdc,4,0,20,8,8,True,True,True,False
10874db4b224643af,afcd4a859a99df309,6139b7811b87514b,b6247a5245a5554f,4,0,260,9,9,True,True,True,False
10aed2e0fb1d6771a,f8ca67d21e119b990,020dee65dab453bb,ea31c764f6385f4a,4,0,257,9,9,True,True,True,False
10bc6a7bcde11a65b,fdeff0684535eaf4b,4e3aab178b035e85,7a8c81a7cd1256e0,4,0,162,9,9,True,True,True,False
10d4b2b71754ec1c2,e87ee58e2c6134551,281510a734895f33,5d12ad55fdd858e1,4,0,131,8,8,True,True,True,False
10dc48114bd880b78,97a528bb2a0be2c1c,351121baccc95bad,773cb036b1195879,4,0,206,9,9,True,True,True,False
10df3573938435328,d29fc0876909edc75,66a2be8354ba5535,a2047f9cb3865b75,4,0,153,8,8,True,True,True,False
10e2c8fe669c7f158,0206d7321fb32894a,49f8fc6be75f56fc,e8daa33268685b31,4,0,4,8,8,True,True,True,False
110a1bd72a8a99a48,92fd62b816fa1435c,141c6fbfecad5d1c,5c084920ee285003,4,0,8,9,9,True,True,True,False
1128932758be2cb4c,da94e1252342dc8d8,237b75204e495145,faa12c2adc7c521f,4,0,39,9,9,True,True,True,False
112a3f31c906d53e8,9f903173a7777cf35,8a6d53a0e36a599d,f3ca2707d87a586b,4,0,59,9,9,True,True,True,False
113bbc087659a7114,704a2b5191f2e8c04,e8ad4904c3d658bd,b35e48a419d7577f,4,0,138,9,9,True,True,True,False
114e9bf4447ba4589,4ce9b6dc350d286df,4a4c046eff125fca,f7a9f82f17b256e2,4,0,378,8,8,True,True,True,False
11570c1f2a3e26952,b46226c085423d5a9,9aa76ff06fd153d8,cc4bdc0160e157c4,4,0,126,9,9,True,True,True,False
115f5edf66ba232fd,5b5acbaa4890aaac9,02af0d9081855c54,3128b8da22c75dd0,4,0,35,8,8,True,True,True,False
11687f15c25e08cc8,8caf8f0fb08aa9aa2,d49c7581099d56be,082ea12d7b2355cb,4,0,220,8,8,True,True,True,False
116c21d37717e761a,8d969226c609be10d,1126dc50618d5981,85f2b1f1f1f45b5c,4,0,245,9,9,True,True,True,False
11743cb385fdde4c6,9751b7e09b5514dd3,9f6ae3dae4585cef,223d02be29c65e81,4,0,271,8,8,True,True,True,False
1180b7eb88d804e75,5776fb2bb724aff1e,85dba97943515cbd,ab4401719a355a62,4,0,46,9,9,True,True,True,False
11946d6017db88a55,d20185ecb7a02769a,23f0187033d658d9,c5b585ddf50d5f1f,4,0,245,8,8,True,True,True,False
11a2cf4ad5fab382c,ceeb78663a0b4f09b,4e3aab178b035e85,7a8c81a7cd1256e0,4,0,162,9,9,True,True,True,False
11a84593e07321630,f643477a1fb277583,9abcb094fcef5f84,ad34e2d0d3865530,4,0,152,9,9,True,True,True,False
11ad357c54c2d7ba1,cdb80903b75b86325,22dde440a0c35d31,8846d60884435288,4,0,162,9,9,True,True,True,False
11bb6f63cfc3ad84c,94f8422c63c8418c0,8f8ce43e73ab5045,1c5c2e372dc954cd,4,0,81,8,8,True,True,True,False
11c2fa2d1b50ffd02,e6c702d5c053c4516,73c600dba1795b0c,5f4991d3d2ca5eee,4,0,726,9,9,True,True,True,False
11ca19b16e3bdc4d5,b66b0513b3b0cf5c4,d34b1a7834a35883,e024bd23594b5a13,4,0,22,9,9,True,True,True,False
11cba92e630203915,382721ffdbe71cadc,804236dcfffa523e,d20dc707981f56e7,4,0,44,9,9,True,True,True,False
11d0f5f7435bf8be4,4e3a5df59e6d56d34,964c8941cfe558bb,a43dbb1d34665f24,4,0,76,9,9,True,True,True,False
1202732788e433f5e,f35bd9cd53bff0ecd,b9ca1e41206e5a03,ce8a292cbd7f54d5,4,0,257,9,9,True,True,True,False
1203338f473316a3f,c37d82f1251543152,a9af1e73c9575428,28c89352b09b55d4,4,0,7,9,9,True,True,True,False
1212eea9daa791310,19d1ed57ca3224e24,66a2be8354ba5535,a2047f9cb3865b75,4,0,153,8,8,True,True,True,False
121c0645263cb28aa,d2abdf59c161f4eef,5f124bba478c570a,a2d7be8710535e33,4,0,58,9,9,True,True,True,False
121f9c00476c10197,ca2e709d5cab0c6e4,0d0972c70bd955cc,ffe92084016a5795,4,0,15,8,8,True,True,True,False
12360320a5a17c5ac,c7f0d1c6de80f0c15,6c578cebcf47592b,0802a51b0a1d512c,4,0,172,8,8,True,True,True,False
123af4601c0f59ec6,b545597d491f4a96e,bf2eac0b47c55db7,19e90f2757b25f38,4,0,132,9,9,True,True,True,False
1249418776a3f1000,13ec6e28d3c1a20c1,eba2b9d63f5b5ae8,efa80e78fce1525d,4,0,166,9,9,True,True,True,False
125b9734e33f586c3,dd0ed1239e6562358,d34b1a7834a35883,e024bd23594b5a13,4,0,22,9,9,True,True,True,False
127a0f2ff0913e6c5,0ba1b091bdfec6628,05c1feab4b8f5957,635d0bb58aa95282,4,0,70,9,9,True,True,True,False
127b9347ca9577775,a230273e8dabb271d,229e86f19e7d5ced,ae05160436d45a62,4,0,159,9,9,True,True,True,False
127de5f4dd7ac34f2,47fd69d104912e67a,e2fcfbb473e95bc8,dac84d4f931e54ab,4,0,436,8,8,True,True,True,False
1280d768dc448d316,83f19b2038c24367b,3554e319cfc55fa1,62103d9b18645ebd,4,0,135,9,9,True,True,True,False
128fcd0e6f1170efe,b5d691e56539e289e,b3b3a0cc7dec50a0,452def672c5d592c,4,0,67,9,9,True,True,True,False
129cbfb558811ff15,c725d6fa44dc9c6d6,80c159e90ae755f3,afbf82af256b5711,4,0,130,8,8,True,True,True,False
12a1239a093f57c30,1395f6f7af57b553b,1e60548b4c00538a,e1886e081b945907,4,0,24,8,8,True,True,True,False
12afde959551aa225,ca20bcf8f65e1fa9b,c3c375ac03435ee2,eed801b1cd035275,4,0,194,9,9,True,True,True,False
12b897d58042acf28,40e276fbb70b36a86,d7cc45e58d175329,fe22e2c812e65096,4,0,113,9,9,True,True,True,False
12f179c319cf3d8ab,1b62d4e2468940ddb,85da27c3381e5e63,c340cf7465ab5bbe,4,0,126,9,9,True,True,True,False
12f2029565fa01ac5,19b9962d1050c08e3,38e2900d6e60513b,b2abc819ebf45c11,4,0,660,9,9,True,True,True,False
12f9279758d53b2c9,e5d97a89c908ac563,d92297ffbf655d53,5379d354b9b95048,4,0,78,8,8,True,True,True,False
12fac0c85979b9cf5,712e01f3ee0e674c0,c06773e2267b568e,85482a4d20fd5eac,4,0,4,8,8,True,True,True,False
1308e3712a3a98bf9,757e84df9c3c5f093,834a7c22e2c55c71,20728d3e677b593d,4,0,16,8,8,True,True,True,False
130cb3188c392d35e,218dfa1bf4d961da8,98c7a48dd75052ab,a5183d5f2da251fa,4,0,141,9,9,True,True,True,False
13123ac83f36ccc85,f8d618822ef33e7b0,eb72736f2edf5380,622867ce25805447,4,0,142,8,8,True,True,True,False
1338ad698f00329de,f754ec519c407f213,6c578cebcf47592b,0802a51b0a1d512c,4,0,172,8,8,True,True,True,False
134517d546fed9a26,c82d37b03fda156aa,d3999ba1a6b9527a,5c883441084d58d7,4,0,75,8,8,True,True,True,False
134928081957f9c44,742919271b6be5815,d849d3813e3052d0,c1d95d8a3260541c,4,0,34,9,9,True,True,True,False
134c379ca2adbb16d,b840603cdbc809965,ebad44bb4ab65707,63980d0b4c9352c4,4,0,89,8,8,True,True,True,False
134d52a16acf6b1ec,08b3cebccffcada58,cd8713b912495b6d,a8a34f54618050f6,4,0,125,8,8,True,True,True,False
13599fd8f83dc21c7,82e6ed49ff7af43fe,8c240d53cf9e5c6a,ae472d675a965aca,4,0,54,9,9,True,True,True,False
136a67c84e55675d7,3d7ddf7a34c6ba150,8a81c8c3f87b5c9c,f29d6171f46b551d,4,0,37,8,8,True,True,True,False
136d16cc0a2aeb1bb,0d5b6ee9d0a973914,dc12fe40cbbb5b3f,12f2dccfb88957f9,4,0,84,8,8,True,True,True,False
13719f223759e1e7f,146060978cf746557,e6e4e254f1c55405,e46762b07ca45b74,4,0,35,8,8,True,True,True,False
1387eacd158964185,03765fd57aa87ab53,23f0187033d658d9,c5b585ddf50d5f1f,4,0,245,8,8,True,True,True,False
13904e756e67345c9,cbf6dd30a0ed348b8,2d8d56c6e9505e46,557a287c11cc5960,4,0,501,8,8,True,True,True,False
1394b2e20361d2f7f,5843e4397b88575b2,93ded00411ba5505,551cf39c34f75b25,4,0,136,8,8,True,True,True,False
1396a7e776898ba96,102c820549ded1872,1611f4d5c0395de4,8f5b6181d28e5d4a,4,0,4,9,9,True,True,True,False
139f1ca468e1d4e5e,9b4e2ae84afe8c832,c1e612a123d059d7,7feaf6410f1854a8,4,0,36,8,8,True,True,True,False
13a585526623c1124,e18bfb53190f46707,4a4c046eff125fca,f7a9f82f17b256e2,4,0,378,8,8,True,True,True,False
13aec717ecab3aa01,98908f760ae1f8648,d0c31f4b85ea5028,9ef1d618435d5e53,4,0,650,8,8,True,True,True,False
13b37f837218fa11b,48b2b4044e41f6e13,348680e464e15fa2,aee07628c2ab5ce1,4,0,24,9,9,True,True,True,False
13d08f938619c5b8b,5dbaff082e8bd2a5b,a8f83a28e925555d,a59bd481d324594a,4,0,119,8,8,True,True,True,False
13e3925ef3a82d6e2,37eb625a0529e1cfa,05f1c7e44f74538c,0fde069313a35062,4,0,221,9,9,True,True,True,False
13ef5f0a77631558b,ed81a447f9a55d06c,229e86f19e7d5ced,ae05160436d45a62,4,0,159,9,9,True,True,True,False
13f5600edbe95d055,1062c697adcf808eb,e982719caf425a10,bd9abb7104dc5408,4,0,24,8,8,True,True,True,False
13f996b4664539fbb,24ac26ca8ac0e9395,610d428caeb35b9e,a6edd19740415b54,4,0,15,9,9,True,True,True,False
14026fdee3137afca,17416a9c9123b7bc1,6d3bb2ecca3e54b4,c7e06d79e58454ae,4,0,1,9,9,True,True,True,False
14138a844103d47f1,3b556146eac4e59da,23502259fe7450ea,52deeca9acf35603,4,0,24,9,9,True,True,True,False
1429f007db1c27f49,4fa2e904e6a4504ba,dd71dee142f05d7d,2cae5f08e11a5dbd,4,0,28,8,8,True,True,True,False
14398b788e0298bce,a42ef2d15ed8d3d94,496770277e3e50d7,2e1d4bde0a16514b,4,0,262,8,8,True,True,True,False
1447a46073cc24620,eb6640d34db9e73af,c46b2546f3565375,7b2f3235b4cb5374,4,0,12,9,9,True,True,True,False
14500842bc0570c89,bfd4cb9e2a8bebc15,563f15ca855f541d,7a91cd530cac57fc,4,0,161,8,8,True,True,True,False
145f34768bc8d37fc,c3fa7a5ee86676098,a87b2701a5c558f4,45ebc34cbe405c3e,4,0,0,9,9,True,True,True,False
14741893800e49d4d,cd55f0d35ddb36337,b555e2488dc7531e,3af9cb4d21e15e9e,4,0,100,8,8,True,True,True,False
148b42f5c1db8e0ba,24b6ddd9158c4bf2c,90335cc20a755637,5c4d8dfcb0aa5541,4,0,24,9,9,True,True,True,False
149c41f5ad61e6a15,d8e3174dae4ece006,9fcf3a5f4d495b70,95b1bc0848e85064,4,0,4,9,9,True,True,True,False
